account_number,prop_state,prop_zip,unpaid_balance,interest_rate,loan_type,origination_date,ltv,unique_id,prepayment_score,refinance_score,purchase_score,heloc_score,borrower_persona,new_product_description_refi,new_pi_savings_mo_refi,new_cashout_refi,new_product_description_co,new_pi_savings_mo_co,new_cashout_co,new_product_description_pf,new_pi_savings_mo_pf,new_cashout_pf,new_product_description_pc,new_pi_savings_mo_pc,new_cashout_pc
1440045423,AL,36532,50000,4,C,10/17/2017,0,1005,800,400,100,900,Investor,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045472,TX,77058,100000,4,C,10/20/2017,60,1006,800,800,400,800,Conservative,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045498,TX,77320,100000,4,C,10/18/2017,60,1007,200,900,900,300,Upgrader,30 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,100,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045506,NV,89081,100000,4,C,10/13/2017,60,1008,300,700,300,600,Downsizer,30 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,100,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045530,OR,97220,150000,4,C,9/18/2017,60,1009,600,400,800,600,Downsizer,30 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,150,0,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440045571,KY,42134,100000,4,C,10/25/2017,60,1010,300,500,0,400,Investor,30 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,100,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045605,OK,74011,50000,4,C,10/23/2017,60,1011,900,0,800,300,Refinancer,20 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045639,NC,27616,0,3,C,9/29/2017,20,1012,700,800,700,100,Conservative,10 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045654,VA,22554,50000,3,C,9/29/2017,20,1013,800,100,800,800,Conservative,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,50,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045662,TN,37167,100000,3,C,10/30/2017,60,1014,700,600,800,100,Refinancer,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,350,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045704,MD,21114,150000,3,C,10/23/2017,40,1015,0,200,100,300,Downsizer,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,100,200000
1440045720,MS,39573,100000,4,C,10/30/2017,60,1016,600,600,600,200,Refinancer,20 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045738,GA,30083,50000,4,C,10/24/2017,40,1017,700,700,400,300,Investor,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045746,ID,83858,50000,4,C,10/24/2017,60,1018,100,300,100,900,Conservative,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045779,CO,80014,50000,4,C,10/27/2017,40,1019,400,100,200,300,Upgrader,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045795,CA,92504,50000,4,C,10/24/2017,20,1020,700,800,100,800,Refinancer,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045803,IL,60061,100000,4,C,10/26/2017,20,1021,0,500,600,300,Upgrader,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045811,MI,49006,100000,4,C,10/26/2017,60,1022,400,500,800,600,Refinancer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045829,IN,46038,100000,4,C,10/24/2017,60,1023,700,900,700,900,Conservative,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045837,TX,76308,100000,4,C,10/27/2017,60,1024,800,900,400,400,Downsizer,30 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045852,VA,23062,100000,4,C,10/24/2017,60,1025,100,900,700,900,Investor,30 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,50,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045910,TX,77047,100000,4,C,10/30/2017,60,1026,600,300,300,700,Downsizer,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,400,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045951,TX,77568,100000,4,C,9/29/2017,80,1027,200,400,400,900,Downsizer,30 YR FIXED FHA,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045977,CA,93550,100000,3,C,9/29/2017,60,1028,0,600,600,0,Investor,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440045993,TX,77083,50000,4,C,10/27/2017,60,1029,600,500,800,600,Refinancer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046009,GA,30076,250000,2,C,10/31/2017,60,1030,700,700,700,800,Upgrader,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,350,100000,30 YR FIXED CONFORMING,500,100000
1440046017,GA,30263,100000,4,C,10/31/2017,60,1031,0,200,100,800,Conservative,20 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046025,MN,55045,100000,3,C,11/2/2017,40,1032,800,100,200,300,Refinancer,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,150,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046033,CO,81301,150000,3,C,11/1/2017,60,1033,0,0,600,800,Conservative,20 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440046041,KS,67207,100000,4,C,10/31/2017,60,1034,100,400,200,200,Downsizer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046058,TN,38305,100000,4,C,10/31/2017,60,1035,700,0,200,300,Investor,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046082,NJ,8053,100000,4,C,11/3/2017,80,1036,600,0,700,500,Upgrader,30 YR FIXED FHA,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046108,MO,65355,50000,4,C,11/2/2017,40,1037,400,300,0,800,Investor,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046116,WV,26847,50000,3,C,10/31/2017,60,1038,900,300,300,600,Investor,20 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046132,AL,35757,0,3,C,10/31/2017,0,1039,800,300,200,600,Conservative,10 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,450,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046165,TX,76022,100000,4,C,10/31/2017,40,1040,400,800,700,800,Downsizer,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046181,MS,38671,50000,4,C,10/30/2017,60,1041,500,300,800,600,Conservative,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046207,MN,55420,50000,4,C,10/30/2017,60,1042,500,400,200,0,Conservative,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046231,KS,66085,100000,4,C,10/31/2017,20,1043,600,300,500,900,Downsizer,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046249,OH,45069,100000,3,C,10/31/2017,40,1044,800,200,500,300,Investor,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046298,NC,28462,150000,3,C,10/5/2017,60,1045,400,800,500,900,Refinancer,30 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440046306,CO,80109,300000,2,C,10/6/2017,60,1046,300,300,200,600,Upgrader,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,500,50000,30 YR FIXED CONFORMING,500,50000
1440046355,IL,60188,100000,4,C,11/9/2017,60,1047,300,300,500,600,Upgrader,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046371,AR,72086,250000,3,C,11/13/2017,60,1048,900,0,900,400,Investor,30 YR FIXED CONFORMING,250,-1,,,,30 YR FIXED FHA,-1,100000,30 YR FIXED CONFORMING,-1,100000
1440046439,CO,80011,50000,3,C,11/13/2017,20,1049,800,700,400,700,Refinancer,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,-1,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046447,IN,47250,50000,3,C,11/7/2017,60,1050,500,400,300,200,Refinancer,20 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046462,FL,33982,100000,4,C,11/13/2017,40,1051,0,300,200,300,Refinancer,20 YR FIXED CONFORMING,400,-1,30 YR FIXED CONFORMING,300,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046470,GA,30214,100000,3,C,11/13/2017,40,1052,400,0,800,100,Upgrader,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046504,PA,19120,50000,3,C,11/7/2017,60,1053,100,0,300,200,Downsizer,20 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046512,IN,46030,50000,4,C,11/8/2017,40,1054,400,400,900,500,Conservative,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,0,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046538,CA,92335,100000,4,C,11/13/2017,20,1055,700,300,500,400,Refinancer,20 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,-1,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046553,CA,95835,50000,4,C,11/6/2017,40,1056,0,700,800,200,Refinancer,30 YR FIXED CONFORMING,50,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046603,CA,93706,50000,4,C,11/6/2017,60,1057,200,600,900,500,Investor,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046652,CA,93704,50000,3,C,11/15/2017,20,1058,300,200,700,300,Upgrader,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,200,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046660,NC,27344,100000,3,C,11/20/2017,60,1059,600,500,100,100,Refinancer,20 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046678,NC,27377,50000,3,C,11/13/2017,60,1060,100,800,400,800,Investor,20 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046702,KS,66070,50000,4,C,11/15/2017,60,1061,600,700,200,0,Conservative,20 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046710,VA,24551,100000,4,C,11/15/2017,60,1062,0,400,0,700,Upgrader,20 YR FIXED CONFORMING,250,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046769,MS,38858,100000,4,C,11/15/2017,40,1063,300,0,900,600,Refinancer,30 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,-1,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046777,OH,44870,50000,4,C,11/9/2017,60,1064,500,200,600,500,Downsizer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046785,TX,78660,100000,3,C,11/15/2017,40,1065,500,300,800,700,Conservative,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,100,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046835,MI,48823,50000,3,C,11/28/2017,40,1066,600,100,700,200,Investor,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,100,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046850,NJ,8817,150000,3,C,11/20/2017,40,1067,300,100,100,500,Conservative,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,450,100000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,50,200000
1440046868,CO,81401,50000,4,C,11/17/2017,40,1068,800,900,100,400,Refinancer,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,50,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046884,FL,33460,100000,4,C,11/24/2017,60,1069,300,400,700,900,Downsizer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046926,TX,77070,100000,4,C,11/20/2017,60,1070,100,700,200,800,Refinancer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046959,LA,70116,350000,3,C,11/22/2017,60,1071,300,900,500,700,Downsizer,30 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,50,50000,30 YR FIXED FHA,50,-1,30 YR FIXED CONFORMING,350,-1
1440046975,MD,21239,50000,3,C,11/24/2017,60,1072,900,600,900,600,Downsizer,20 YR FIXED CONFORMING,250,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440046983,NC,28031,250000,4,C,11/1/2017,80,1073,0,800,700,500,Refinancer,30 YR FIXED FHA,50,-1,,,,30 YR FIXED FHA,-1,100000,30 YR FIXED CONFORMING,-1,100000
1440047015,MD,20886,100000,4,C,11/24/2017,80,1074,100,100,300,100,Refinancer,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047023,MA,1749,100000,3,C,11/27/2017,20,1075,300,900,300,900,Conservative,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,200,250000
1440047056,AL,35750,50000,3,C,11/20/2017,60,1076,900,100,400,700,Investor,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,300,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047072,MT,59701,50000,3,C,11/22/2017,60,1077,200,0,100,900,Downsizer,20 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047080,TX,78745,50000,3,C,11/24/2017,20,1078,800,200,700,700,Upgrader,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047106,WV,25701,50000,3,C,11/22/2017,40,1079,700,300,600,800,Conservative,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047130,OR,97007,250000,4,C,11/27/2017,40,1080,200,100,600,500,Refinancer,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,350,100000,30 YR FIXED FHA,0,100000,30 YR FIXED CONFORMING,300,100000
1440047148,ID,83647,50000,4,C,11/21/2017,60,1081,300,0,800,500,Upgrader,20 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047155,MD,20852,50000,4,C,11/20/2017,60,1082,600,300,500,300,Downsizer,20 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047221,WA,98059,200000,3,C,11/14/2017,60,1083,400,0,0,700,Investor,30 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1440047361,KY,42104,50000,4,C,12/7/2017,60,1084,700,0,800,800,Upgrader,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047387,WV,26351,50000,3,C,11/15/2017,60,1085,700,500,800,700,Downsizer,20 YR FIXED CONFORMING,250,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047411,AL,35147,100000,3,C,12/11/2017,60,1086,600,200,500,0,Refinancer,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,400,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047437,NV,89512,100000,4,C,12/12/2017,40,1087,0,300,300,900,Refinancer,20 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,0,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047445,AZ,85120,100000,4,C,12/13/2017,60,1088,700,400,100,200,Investor,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047478,MS,38637,100000,4,C,12/13/2017,80,1089,400,700,800,500,Upgrader,30 YR FIXED FHA,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047486,VA,22204,50000,3,C,12/15/2017,40,1090,200,400,700,800,Upgrader,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,200,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047494,MN,56011,50000,4,C,12/6/2017,0,1091,600,200,600,400,Conservative,20 YR FIXED CONFORMING,150,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047502,TX,75052,50000,4,C,12/11/2017,20,1092,700,400,0,300,Downsizer,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,50,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047536,FL,33545,50000,3,C,12/13/2017,40,1093,900,800,800,800,Upgrader,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,50,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047544,DE,19720,50000,3,C,12/5/2017,60,1094,900,300,400,800,Downsizer,20 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,150,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047577,GA,30506,50000,4,C,12/6/2017,60,1095,0,400,300,100,Conservative,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047650,IN,46227,50000,3,C,12/26/2017,40,1096,100,300,600,300,Investor,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047668,TX,77354,50000,3,C,12/28/2017,20,1097,200,700,200,400,Conservative,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,500,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047726,IL,60137,150000,4,C,12/28/2017,60,1098,0,0,100,400,Investor,30 YR FIXED CONFORMING,250,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440047734,OK,74745,200000,3,C,12/18/2017,60,1099,500,0,800,800,Downsizer,30 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1440047742,CA,90805,350000,4,C,12/26/2017,60,1100,500,300,900,300,Downsizer,30 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,150,50000,30 YR FIXED FHA,-1,0,30 YR FIXED CONFORMING,250,0
1440047791,DE,19713,200000,3,C,12/29/2017,80,1101,200,800,700,400,Refinancer,15 YR FIXED FHA,-1,-1,,,,30 YR FIXED FHA,-1,150000,30 YR FIXED CONFORMING,-1,150000
1440047817,KY,40517,50000,3,C,12/22/2017,40,1102,100,600,200,100,Refinancer,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,200,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047833,MD,21239,50000,3,C,12/26/2017,60,1103,400,700,400,0,Investor,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,250,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047866,AZ,85716,50000,3,C,12/20/2017,40,1104,900,900,900,800,Upgrader,20 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,200,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047874,AL,35541,50000,4,C,12/27/2017,60,1105,200,800,0,100,Downsizer,20 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047882,OH,44266,50000,3,C,12/21/2017,40,1106,700,500,800,800,Upgrader,20 YR FIXED CONFORMING,150,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047890,TX,78255,0,3,C,12/28/2017,0,1107,600,0,800,100,Upgrader,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,0,150000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047908,NH,3264,100000,4,C,12/27/2017,80,1108,0,600,900,500,Upgrader,,,,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047916,FL,32907,50000,4,C,12/29/2017,60,1109,200,300,400,700,Refinancer,30 YR FIXED CONFORMING,100,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047924,NM,87121,100000,4,C,12/27/2017,60,1110,100,400,300,300,Investor,30 YR FIXED CONFORMING,200,-1,30 YR FIXED CONFORMING,100,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440047932,TX,75069,200000,3,C,12/20/2017,20,1111,300,500,800,200,Conservative,15 YR FIXED CONFORMING,500,-1,,,,30 YR FIXED FHA,500,150000,30 YR FIXED CONFORMING,500,150000
1440047973,DC,20002,250000,4,C,11/27/2017,60,1112,100,0,700,0,Refinancer,20 YR FIXED CONFORMING,350,-1,30 YR FIXED CONFORMING,500,50000,30 YR FIXED FHA,-1,100000,30 YR FIXED CONFORMING,200,100000
1440048005,KY,40033,50000,3,C,11/29/2017,20,1113,700,400,500,700,Investor,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,150,100000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440048047,MA,1077,100000,4,C,11/30/2017,60,1114,800,500,600,500,Investor,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,0,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440048054,GA,30016,50000,3,C,11/30/2017,60,1115,700,200,0,500,Conservative,20 YR FIXED CONFORMING,300,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440048070,VA,22201,100000,4,C,11/30/2017,20,1116,600,0,200,300,Upgrader,30 YR FIXED CONFORMING,100,-1,30 YR FIXED CONFORMING,-1,200000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440048112,TX,75149,50000,4,C,12/1/2017,40,1117,400,400,200,300,Conservative,20 YR FIXED CONFORMING,250,-1,30 YR FIXED CONFORMING,200,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440048120,GA,30083,50000,4,C,11/30/2017,80,1118,200,0,400,100,Upgrader,30 YR FIXED FHA,0,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440048146,MT,59860,300000,3,C,12/4/2017,20,1119,900,900,600,800,Upgrader,30 YR FIXED CONFORMING,200,-1,,,,30 YR FIXED FHA,-1,50000,30 YR FIXED CONFORMING,0,50000
1440048153,FL,32327,100000,3,C,12/5/2017,60,1120,100,400,100,600,Refinancer,30 YR FIXED CONFORMING,50,-1,,,,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440048179,MS,39563,0,3,C,12/27/2017,20,1121,900,600,700,600,Upgrader,15 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,200,0,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440048187,AZ,85630,50000,4,C,12/29/2017,20,1122,200,900,100,100,Refinancer,15 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,450,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
1440048195,NC,28027,150000,3,C,12/27/2017,60,1123,100,100,800,800,Downsizer,20 YR FIXED CONFORMING,450,-1,,,,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,-1,200000
1440048203,TX,77095,150000,3,C,12/28/2017,20,1124,200,600,200,700,Investor,20 YR FIXED CONFORMING,500,-1,30 YR FIXED CONFORMING,250,200000,30 YR FIXED FHA,-1,200000,30 YR FIXED CONFORMING,200,200000
1440048294,ID,83706,50000,3,C,12/26/2017,40,1125,500,900,100,300,Investor,20 YR FIXED CONFORMING,300,-1,30 YR FIXED CONFORMING,150,50000,30 YR FIXED FHA,-1,250000,30 YR FIXED CONFORMING,-1,250000
